timestamp,farm_id,crop_type,soil_moisture,temperature,humidity,rainfall,soil_ph,soil_temperature
2026-01-13 10:00:00,FARM004,Cotton,59.42,26.86,64.87,3.27,7.03,25.22
2026-01-13 11:00:00,FARM005,Wheat,81.52,28.13,62.81,0.0,6.52,27.2
2026-01-13 12:00:00,FARM001,Rice,58.88,29.88,57.95,0.0,6.2,27.84
2026-01-13 13:00:00,FARM002,Tomato,78.81,30.75,53.75,0.0,6.41,29.46
2026-01-13 14:00:00,FARM003,Maize,54.05,32.05,57.76,0.0,6.77,29.83
2026-01-13 15:00:00,FARM004,Cotton,58.7,33.34,55.35,0.0,7.04,31.81
2026-01-13 16:00:00,FARM005,Wheat,80.75,34.48,48.83,0.0,6.6,32.02
2026-01-13 17:00:00,FARM001,Rice,58.28,31.08,59.78,0.0,6.35,29.51
2026-01-13 18:00:00,FARM002,Tomato,78.11,33.1,53.98,0.0,6.46,31.61
2026-01-13 19:00:00,FARM003,Maize,57.24,27.77,65.53,4.25,6.88,26.6
2026-01-13 20:00:00,FARM004,Cotton,58.29,27.2,62.18,0.0,7.03,26.86
2026-01-13 21:00:00,FARM005,Wheat,80.51,23.74,72.29,0.0,6.45,23.11
2026-01-13 22:00:00,FARM001,Rice,58.13,21.39,72.8,0.0,6.22,22.11
2026-01-13 23:00:00,FARM002,Tomato,77.92,22.72,74.87,0.0,6.62,22.16
2026-01-14 00:00:00,FARM003,Maize,57.09,18.61,77.45,0.0,6.86,18.26
2026-01-14 01:00:00,FARM004,Cotton,58.14,15.23,83.65,0.0,6.97,16.03
2026-01-14 02:00:00,FARM005,Wheat,80.36,18.04,77.31,0.0,6.4,18.07
2026-01-14 03:00:00,FARM001,Rice,57.98,17.31,84.16,0.0,6.16,17.52
2026-01-14 04:00:00,FARM002,Tomato,77.77,16.37,83.32,0.0,6.45,17.15
2026-01-14 05:00:00,FARM003,Maize,58.19,18.6,77.3,1.47,6.73,18.87
2026-01-14 06:00:00,FARM004,Cotton,57.99,19.88,78.04,0.0,7.04,19.79
2026-01-14 07:00:00,FARM005,Wheat,85.0,23.24,68.49,6.35,6.47,22.62
2026-01-14 08:00:00,FARM001,Rice,65.27,24.03,73.74,9.72,6.24,23.28
2026-01-14 09:00:00,FARM002,Tomato,77.59,22.66,68.99,0.0,6.55,22.0
2026-01-14 10:00:00,FARM003,Maize,57.89,25.07,63.64,0.0,6.89,25.52
2026-01-14 11:00:00,FARM004,Cotton,57.55,27.9,63.82,0.0,7.31,26.31
2026-01-14 12:00:00,FARM005,Wheat,84.44,30.21,55.97,0.0,6.41,28.75
2026-01-14 13:00:00,FARM001,Rice,64.7,30.32,56.53,0.0,6.36,27.31
2026-01-14 14:00:00,FARM002,Tomato,76.77,35.38,48.36,0.0,6.44,32.56
2026-01-14 15:00:00,FARM003,Maize,67.89,32.73,58.46,13.34,6.74,31.51
2026-01-14 16:00:00,FARM004,Cotton,56.9,32.0,51.51,0.0,7.11,29.72
2026-01-14 17:00:00,FARM005,Wheat,83.82,31.39,57.26,0.0,6.39,29.94
2026-01-14 18:00:00,FARM001,Rice,64.13,30.39,59.37,0.0,6.24,30.43
2026-01-14 19:00:00,FARM002,Tomato,76.17,30.96,56.5,0.0,6.38,29.03
2026-01-14 20:00:00,FARM003,Maize,67.42,28.45,63.17,0.0,6.84,26.85
2026-01-14 21:00:00,FARM004,Cotton,56.54,26.15,65.9,0.0,7.03,25.13
2026-01-14 22:00:00,FARM005,Wheat,83.67,21.96,71.94,0.0,6.44,22.18
2026-01-14 23:00:00,FARM001,Rice,63.98,20.18,73.77,0.0,6.23,19.9
2026-01-15 00:00:00,FARM002,Tomato,76.0,22.44,71.99,0.0,6.52,21.54
2026-01-15 01:00:00,FARM003,Maize,67.27,18.85,75.95,0.0,6.83,19.03
2026-01-15 02:00:00,FARM004,Cotton,56.39,16.99,81.48,0.0,7.08,17.93
2026-01-15 03:00:00,FARM005,Wheat,83.52,19.69,76.95,0.0,6.37,19.85
2026-01-15 04:00:00,FARM001,Rice,63.83,17.78,83.61,0.0,6.23,17.97
2026-01-15 05:00:00,FARM002,Tomato,75.85,17.62,76.04,0.0,6.45,17.0
2026-01-15 06:00:00,FARM003,Maize,67.12,21.29,74.77,0.0,6.73,21.09
2026-01-15 07:00:00,FARM004,Cotton,56.24,20.15,78.96,0.0,7.07,19.92
2026-01-15 08:00:00,FARM005,Wheat,83.23,24.76,67.23,0.0,6.5,24.81
2026-01-15 09:00:00,FARM001,Rice,63.53,25.06,64.53,0.0,6.3,24.37
2026-01-15 10:00:00,FARM002,Tomato,75.48,26.37,63.73,0.0,6.54,25.52
2026-01-15 11:00:00,FARM003,Maize,66.66,28.24,61.42,0.0,6.96,27.39
2026-01-15 12:00:00,FARM004,Cotton,59.16,29.16,62.49,3.9,7.11,27.45
2026-01-15 13:00:00,FARM005,Wheat,82.56,32.45,51.17,0.0,6.47,30.83
2026-01-15 14:00:00,FARM001,Rice,62.82,33.14,52.08,0.0,6.12,31.49
2026-01-15 15:00:00,FARM002,Tomato,74.7,34.66,50.12,0.0,6.49,32.4
2026-01-15 16:00:00,FARM003,Maize,75.49,32.45,59.03,11.77,6.83,30.11
2026-01-15 17:00:00,FARM004,Cotton,58.55,31.28,57.17,0.0,7.15,29.96
2026-01-15 18:00:00,FARM005,Wheat,82.05,29.25,60.67,0.0,6.37,28.41
2026-01-15 19:00:00,FARM001,Rice,62.29,29.51,58.44,0.0,6.17,27.76
2026-01-15 20:00:00,FARM002,Tomato,74.3,27.04,60.12,0.0,6.56,25.83
2026-01-15 21:00:00,FARM003,Maize,85.0,26.58,74.84,19.66,6.87,25.16
2026-01-15 22:00:00,FARM004,Cotton,58.29,24.28,68.09,0.0,7.09,23.75
2026-01-15 23:00:00,FARM005,Wheat,85.0,21.11,79.77,15.24,6.42,21.52
2026-01-16 00:00:00,FARM001,Rice,62.14,20.81,75.85,0.0,6.42,20.94
2026-01-16 01:00:00,FARM002,Tomato,74.15,15.36,85.37,0.0,6.61,15.71
2026-01-16 02:00:00,FARM003,Maize,84.85,17.07,83.72,0.0,6.94,17.99
2026-01-16 03:00:00,FARM004,Cotton,58.14,15.48,83.64,0.0,7.03,16.55
2026-01-16 04:00:00,FARM005,Wheat,84.85,20.53,78.0,0.0,6.45,20.36
2026-01-16 05:00:00,FARM001,Rice,64.65,21.51,74.08,3.35,6.02,21.34
2026-01-16 06:00:00,FARM002,Tomato,74.0,19.01,74.77,0.0,6.56,18.12
2026-01-16 07:00:00,FARM003,Maize,85.0,21.12,73.9,1.06,6.74,20.22
2026-01-16 08:00:00,FARM004,Cotton,57.92,23.41,70.62,0.0,7.09,23.57
2026-01-16 09:00:00,FARM005,Wheat,84.61,23.83,68.47,0.0,6.34,23.16
2026-01-16 10:00:00,FARM001,Rice,64.17,28.68,59.58,0.0,6.15,27.39
2026-01-16 11:00:00,FARM002,Tomato,73.6,26.93,64.06,0.0,6.54,24.96
2026-01-16 12:00:00,FARM003,Maize,84.54,28.29,61.37,0.0,6.75,27.49
2026-01-16 13:00:00,FARM004,Cotton,57.33,30.87,52.13,0.0,7.04,29.41
2026-01-16 14:00:00,FARM005,Wheat,83.94,32.41,54.69,0.0,6.39,30.05
2026-01-16 15:00:00,FARM001,Rice,63.38,34.84,49.09,0.0,6.2,33.19
2026-01-16 16:00:00,FARM002,Tomato,72.86,33.79,51.94,0.0,6.55,31.84
2026-01-16 17:00:00,FARM003,Maize,83.89,32.02,54.3,0.0,6.78,29.84
2026-01-16 18:00:00,FARM004,Cotton,56.76,30.46,53.25,0.0,7.16,27.95
2026-01-16 19:00:00,FARM005,Wheat,83.38,30.28,56.2,0.0,6.54,29.38
2026-01-16 20:00:00,FARM001,Rice,63.07,25.28,65.96,0.0,6.31,24.95
2026-01-16 21:00:00,FARM002,Tomato,72.52,25.79,65.31,0.0,6.56,25.17
2026-01-16 22:00:00,FARM003,Maize,83.63,24.12,71.76,0.0,6.86,22.63
2026-01-16 23:00:00,FARM004,Cotton,56.61,19.52,74.65,0.0,7.08,20.33
2026-01-17 00:00:00,FARM005,Wheat,83.23,18.88,78.12,0.0,6.39,19.44
2026-01-17 01:00:00,FARM001,Rice,66.98,15.95,88.12,5.22,6.11,17.16
2026-01-17 02:00:00,FARM002,Tomato,72.37,14.83,85.25,0.0,6.52,16.24
2026-01-17 03:00:00,FARM003,Maize,83.48,15.79,83.59,0.0,6.76,16.63
2026-01-17 04:00:00,FARM004,Cotton,57.55,17.12,79.61,1.25,7.07,17.76
2026-01-17 05:00:00,FARM005,Wheat,83.08,15.37,85.73,0.0,6.37,15.89
2026-01-17 06:00:00,FARM001,Rice,66.83,21.1,70.94,0.0,6.08,21.12
2026-01-17 07:00:00,FARM002,Tomato,72.22,21.79,76.24,0.0,6.68,20.5
2026-01-17 08:00:00,FARM003,Maize,83.24,23.89,66.87,0.0,6.73,23.56
2026-01-17 09:00:00,FARM004,Cotton,57.34,23.11,66.44,0.0,7.16,22.21
2026-01-17 10:00:00,FARM005,Wheat,82.76,25.46,65.76,0.0,6.59,24.76
2026-01-17 11:00:00,FARM001,Rice,66.31,29.44,56.55,0.0,6.24,28.47
2026-01-17 12:00:00,FARM002,Tomato,71.67,29.96,55.02,0.0,6.52,28.41
2026-01-17 13:00:00,FARM003,Maize,82.57,32.33,54.42,0.0,6.77,31.37
2026-01-17 14:00:00,FARM004,Cotton,56.63,33.13,52.12,0.0,7.01,30.99
2026-01-17 15:00:00,FARM005,Wheat,82.06,32.98,49.09,0.0,6.5,31.23
2026-01-17 16:00:00,FARM001,Rice,65.69,31.37,56.01,0.0,6.01,29.34
2026-01-17 17:00:00,FARM002,Tomato,70.82,36.0,47.09,0.0,6.52,33.47
2026-01-17 18:00:00,FARM003,Maize,81.95,31.44,57.74,0.0,6.78,30.05
2026-01-17 19:00:00,FARM004,Cotton,56.14,28.8,61.47,0.0,7.12,27.98
2026-01-17 20:00:00,FARM005,Wheat,81.66,27.04,65.23,0.0,6.49,25.79
2026-01-17 21:00:00,FARM001,Rice,65.42,24.39,66.84,0.0,6.27,23.36
2026-01-17 22:00:00,FARM002,Tomato,70.55,24.36,69.18,0.0,6.56,23.96
2026-01-17 23:00:00,FARM003,Maize,81.8,21.63,75.44,0.0,6.86,21.09
2026-01-18 00:00:00,FARM004,Cotton,55.99,19.87,74.59,0.0,7.1,20.42
2026-01-18 01:00:00,FARM005,Wheat,84.98,15.61,86.33,4.43,6.39,15.45
2026-01-18 02:00:00,FARM001,Rice,65.27,17.32,80.83,0.0,6.13,18.03
2026-01-18 03:00:00,FARM002,Tomato,71.76,17.99,77.21,1.61,6.44,18.76
2026-01-18 04:00:00,FARM003,Maize,81.65,16.12,82.67,0.0,6.86,16.23
2026-01-18 05:00:00,FARM004,Cotton,55.84,17.65,81.5,0.0,7.0,18.32
2026-01-18 06:00:00,FARM005,Wheat,84.83,19.43,75.32,0.0,6.43,19.65
2026-01-18 07:00:00,FARM001,Rice,65.12,21.01,77.78,0.0,6.3,21.36
2026-01-18 08:00:00,FARM002,Tomato,71.55,23.24,71.85,0.0,6.54,22.51
2026-01-18 09:00:00,FARM003,Maize,81.33,25.35,67.15,0.0,6.76,25.23
2026-01-18 10:00:00,FARM004,Cotton,55.44,27.03,64.02,0.0,7.02,25.09
2026-01-18 11:00:00,FARM005,Wheat,84.38,28.06,60.84,0.0,6.41,26.86
2026-01-18 12:00:00,FARM001,Rice,64.48,31.89,54.05,0.0,6.14,29.67
2026-01-18 13:00:00,FARM002,Tomato,70.85,33.02,53.09,0.0,6.52,30.82
2026-01-18 14:00:00,FARM003,Maize,80.58,34.0,50.67,0.0,6.96,31.83
2026-01-18 15:00:00,FARM004,Cotton,54.62,35.35,50.3,0.0,7.2,32.38
2026-01-18 16:00:00,FARM005,Wheat,83.69,32.86,53.26,0.0,6.38,31.03
2026-01-18 17:00:00,FARM001,Rice,63.87,31.27,55.72,0.0,6.25,29.65
2026-01-18 18:00:00,FARM002,Tomato,70.38,28.49,57.91,0.0,6.39,26.07
2026-01-18 19:00:00,FARM003,Maize,79.99,30.85,57.71,0.0,6.71,29.06
2026-01-18 20:00:00,FARM004,Cotton,54.14,28.63,62.41,0.0,7.23,27.3
2026-01-18 21:00:00,FARM005,Wheat,83.45,23.89,67.26,0.0,6.49,23.1
2026-01-18 22:00:00,FARM001,Rice,63.72,21.15,74.31,0.0,6.19,21.8
2026-01-18 23:00:00,FARM002,Tomato,71.84,19.68,74.06,1.95,6.51,19.02
2026-01-19 00:00:00,FARM003,Maize,81.53,17.06,81.89,2.06,6.59,16.93
2026-01-19 01:00:00,FARM004,Cotton,53.99,19.24,77.33,0.0,7.08,18.15
2026-01-19 02:00:00,FARM005,Wheat,83.3,17.31,82.95,0.0,6.34,17.99
2026-01-19 03:00:00,FARM001,Rice,63.57,17.18,82.42,0.0,6.25,18.38
2026-01-19 04:00:00,FARM002,Tomato,74.67,16.74,83.96,3.78,6.62,16.94
2026-01-19 05:00:00,FARM003,Maize,84.42,16.21,85.08,3.85,6.8,16.04
2026-01-19 06:00:00,FARM004,Cotton,53.84,19.6,72.17,0.0,7.03,19.78
2026-01-19 07:00:00,FARM005,Wheat,83.15,20.41,75.06,0.0,6.27,20.26
2026-01-19 08:00:00,FARM001,Rice,83.31,22.67,84.4,26.32,6.22,23.1
2026-01-19 09:00:00,FARM002,Tomato,74.46,23.11,71.08,0.0,6.42,22.34
2026-01-19 10:00:00,FARM003,Maize,83.99,27.66,63.21,0.0,6.89,27.22
2026-01-19 11:00:00,FARM004,Cotton,53.22,31.37,56.81,0.0,7.08,29.16
2026-01-19 12:00:00,FARM005,Wheat,82.59,30.26,56.89,0.0,6.41,27.8
2026-01-19 13:00:00,FARM001,Rice,82.73,30.68,56.85,0.0,6.25,30.12
2026-01-19 14:00:00,FARM002,Tomato,73.77,32.73,52.71,0.0,6.47,30.01
2026-01-19 15:00:00,FARM003,Maize,83.3,32.73,51.96,0.0,6.79,31.51
2026-01-19 16:00:00,FARM004,Cotton,52.55,32.43,52.77,0.0,7.15,29.95
2026-01-19 17:00:00,FARM005,Wheat,82.06,29.53,57.41,0.0,6.41,28.33
2026-01-19 18:00:00,FARM001,Rice,82.14,30.9,57.23,0.0,6.2,29.29
2026-01-19 19:00:00,FARM002,Tomato,73.32,28.04,59.61,0.0,6.57,27.08
2026-01-19 20:00:00,FARM003,Maize,82.79,29.16,62.48,0.0,6.83,28.37
2026-01-19 21:00:00,FARM004,Cotton,55.95,24.53,67.61,4.53,7.15,23.85
2026-01-19 22:00:00,FARM005,Wheat,81.8,24.25,68.04,0.0,6.33,23.39
2026-01-19 23:00:00,FARM001,Rice,81.99,20.97,73.54,0.0,6.15,20.58
2026-01-20 00:00:00,FARM002,Tomato,73.17,20.46,72.48,0.0,6.37,20.3
2026-01-20 01:00:00,FARM003,Maize,82.64,18.44,75.07,0.0,6.88,18.75
2026-01-20 02:00:00,FARM004,Cotton,55.8,16.25,85.51,0.0,7.0,17.21
2026-01-20 03:00:00,FARM005,Wheat,81.65,15.93,83.35,0.0,6.32,16.24
2026-01-20 04:00:00,FARM001,Rice,81.84,16.66,78.93,0.0,6.36,17.5
2026-01-20 05:00:00,FARM002,Tomato,73.02,18.9,76.18,0.0,6.39,20.38
2026-01-20 06:00:00,FARM003,Maize,82.49,19.06,76.97,0.0,6.52,19.66
2026-01-20 07:00:00,FARM004,Cotton,55.65,21.61,74.88,0.0,7.07,20.71
2026-01-20 08:00:00,FARM005,Wheat,81.5,19.02,76.81,0.0,6.48,19.27
2026-01-20 09:00:00,FARM001,Rice,81.46,26.56,60.63,0.0,6.23,25.95
2026-01-20 10:00:00,FARM002,Tomato,72.65,26.31,66.02,0.0,6.3,25.32
2026-01-20 11:00:00,FARM003,Maize,82.05,27.9,63.14,0.0,6.71,26.2
2026-01-20 12:00:00,FARM004,Cotton,55.02,31.66,52.89,0.0,7.0,30.14
2026-01-20 13:00:00,FARM005,Wheat,80.79,33.22,53.77,0.0,6.38,31.53
2026-01-20 14:00:00,FARM001,Rice,80.82,31.83,53.51,0.0,6.22,30.77
2026-01-20 15:00:00,FARM002,Tomato,71.82,35.7,48.58,0.0,6.61,33.54
2026-01-20 16:00:00,FARM003,Maize,81.31,33.7,53.28,0.0,6.86,30.89
2026-01-20 17:00:00,FARM004,Cotton,54.37,31.98,55.65,0.0,7.09,29.7
2026-01-20 18:00:00,FARM005,Wheat,80.17,31.46,57.0,0.0,6.39,30.18
2026-01-20 19:00:00,FARM001,Rice,80.24,30.63,58.54,0.0,6.15,29.5
2026-01-20 20:00:00,FARM002,Tomato,71.46,26.23,66.9,0.0,6.58,24.75
2026-01-20 21:00:00,FARM003,Maize,80.96,25.95,63.11,0.0,6.77,25.1
2026-01-20 22:00:00,FARM004,Cotton,54.12,23.97,68.73,0.0,7.14,23.8
2026-01-20 23:00:00,FARM005,Wheat,80.01,22.16,73.11,0.0,6.4,21.34
2026-01-21 00:00:00,FARM001,Rice,80.09,19.35,76.69,0.0,6.22,19.12
2026-01-21 01:00:00,FARM002,Tomato,71.31,18.44,77.85,0.0,6.43,19.37
2026-01-21 02:00:00,FARM003,Maize,80.81,18.31,77.74,0.0,6.86,18.37
2026-01-21 03:00:00,FARM004,Cotton,53.97,18.67,77.66,0.0,7.11,19.84
2026-01-21 04:00:00,FARM005,Wheat,79.86,14.61,88.2,0.0,6.28,15.62
2026-01-21 05:00:00,FARM001,Rice,79.94,19.9,75.11,0.0,6.06,19.48
2026-01-21 06:00:00,FARM002,Tomato,74.87,17.67,82.89,4.75,6.54,18.64
2026-01-21 07:00:00,FARM003,Maize,80.63,22.68,74.22,0.0,6.76,23.0
2026-01-21 08:00:00,FARM004,Cotton,53.8,22.49,72.21,0.0,7.1,21.85
2026-01-21 09:00:00,FARM005,Wheat,79.56,25.05,69.94,0.0,6.35,23.91
2026-01-21 10:00:00,FARM001,Rice,79.58,26.11,62.01,0.0,6.15,26.04
2026-01-21 11:00:00,FARM002,Tomato,74.38,28.87,61.93,0.0,6.4,26.81
2026-01-21 12:00:00,FARM003,Maize,81.85,30.79,57.23,1.63,6.81,29.37
2026-01-21 13:00:00,FARM004,Cotton,53.14,32.22,51.4,0.0,7.17,29.98
2026-01-21 14:00:00,FARM005,Wheat,78.81,33.94,47.76,0.0,6.47,31.27
2026-01-21 15:00:00,FARM001,Rice,78.83,33.98,51.94,0.0,6.23,31.11
2026-01-21 16:00:00,FARM002,Tomato,73.66,33.31,50.31,0.0,6.64,30.65
2026-01-21 17:00:00,FARM003,Maize,81.2,31.99,55.56,0.0,6.8,30.06
2026-01-21 18:00:00,FARM004,Cotton,52.47,32.34,52.06,0.0,7.09,30.32
2026-01-21 19:00:00,FARM005,Wheat,78.29,29.47,58.08,0.0,6.27,28.14
2026-01-21 20:00:00,FARM001,Rice,78.3,29.69,60.17,0.0,6.12,28.93
2026-01-21 21:00:00,FARM002,Tomato,76.12,25.54,66.27,3.28,6.43,24.99
2026-01-21 22:00:00,FARM003,Maize,80.88,25.49,64.96,0.0,6.82,24.52
2026-01-21 23:00:00,FARM004,Cotton,52.32,21.75,70.05,0.0,7.12,21.72
2026-01-22 00:00:00,FARM005,Wheat,78.14,21.47,71.83,0.0,6.4,21.59
2026-01-22 01:00:00,FARM001,Rice,78.15,19.1,74.18,0.0,6.22,19.13
2026-01-22 02:00:00,FARM002,Tomato,75.97,18.49,78.26,0.0,6.62,18.58
2026-01-22 03:00:00,FARM003,Maize,80.73,14.99,81.79,0.0,6.64,16.09
2026-01-22 04:00:00,FARM004,Cotton,63.52,18.08,85.96,14.93,6.96,18.46
2026-01-22 05:00:00,FARM005,Wheat,77.99,17.04,80.34,0.0,6.52,17.49
2026-01-22 06:00:00,FARM001,Rice,78.0,17.46,81.66,0.0,6.12,18.25
2026-01-22 07:00:00,FARM002,Tomato,75.82,21.2,73.18,0.0,6.45,21.1
2026-01-22 08:00:00,FARM003,Maize,80.58,21.3,69.37,0.0,6.84,20.69
2026-01-22 09:00:00,FARM004,Cotton,63.14,26.57,65.27,0.0,7.08,25.35
2026-01-22 10:00:00,FARM005,Wheat,77.6,26.88,65.03,0.0,6.4,26.01
2026-01-22 11:00:00,FARM001,Rice,77.42,30.6,57.65,0.0,6.17,27.94
2026-01-22 12:00:00,FARM002,Tomato,75.17,32.04,53.55,0.0,6.63,30.48
2026-01-22 13:00:00,FARM003,Maize,80.02,30.27,58.63,0.0,6.73,28.91
2026-01-22 14:00:00,FARM004,Cotton,62.48,32.1,54.44,0.0,7.24,30.14
2026-01-22 15:00:00,FARM005,Wheat,76.92,32.58,52.92,0.0,6.38,30.91
2026-01-22 16:00:00,FARM001,Rice,76.55,36.37,46.24,0.0,6.15,34.13
2026-01-22 17:00:00,FARM002,Tomato,74.58,30.82,58.57,0.0,6.67,28.85
2026-01-22 18:00:00,FARM003,Maize,79.56,28.28,63.27,0.0,6.88,26.1
2026-01-22 19:00:00,FARM004,Cotton,61.98,29.0,60.46,0.0,7.17,27.0
2026-01-22 20:00:00,FARM005,Wheat,76.59,25.55,65.34,0.0,6.34,24.76
2026-01-22 21:00:00,FARM001,Rice,76.22,25.65,67.55,0.0,6.18,24.4
2026-01-22 22:00:00,FARM002,Tomato,74.38,22.99,70.53,0.0,6.44,21.82
2026-01-22 23:00:00,FARM003,Maize,79.31,24.04,69.29,0.0,6.94,23.91
2026-01-23 00:00:00,FARM004,Cotton,61.83,19.9,72.01,0.0,7.09,20.11
2026-01-23 01:00:00,FARM005,Wheat,76.44,17.71,78.52,0.0,6.39,18.77
2026-01-23 02:00:00,FARM001,Rice,76.07,19.13,77.01,0.0,6.28,19.03
2026-01-23 03:00:00,FARM002,Tomato,81.4,17.74,84.36,9.36,6.45,18.1
2026-01-23 04:00:00,FARM003,Maize,79.16,16.83,77.95,0.0,6.85,17.98
2026-01-23 05:00:00,FARM004,Cotton,61.68,17.12,80.81,0.0,7.05,16.96
2026-01-23 06:00:00,FARM005,Wheat,76.29,21.99,73.72,0.0,6.31,21.55
2026-01-23 07:00:00,FARM001,Rice,75.92,20.7,75.28,0.0,6.32,20.59
2026-01-23 08:00:00,FARM002,Tomato,81.1,25.02,67.13,0.0,6.61,24.47
2026-01-23 09:00:00,FARM003,Maize,78.83,25.61,64.46,0.0,6.84,24.34
2026-01-23 10:00:00,FARM004,Cotton,61.27,27.3,63.25,0.0,7.12,26.15
2026-01-23 11:00:00,FARM005,Wheat,75.66,31.55,58.94,0.0,6.49,30.35
2026-01-23 12:00:00,FARM001,Rice,75.34,30.52,55.37,0.0,6.15,28.33
2026-01-23 13:00:00,FARM002,Tomato,80.54,30.29,59.18,0.0,6.49,28.35
2026-01-23 14:00:00,FARM003,Maize,85.0,30.67,64.37,10.53,6.77,29.09
2026-01-23 15:00:00,FARM004,Cotton,60.49,34.66,47.43,0.0,7.17,32.76
2026-01-23 16:00:00,FARM005,Wheat,74.96,32.99,50.98,0.0,6.35,31.32
2026-01-23 17:00:00,FARM001,Rice,74.77,30.41,58.96,0.0,6.1,29.2
2026-01-23 18:00:00,FARM002,Tomato,79.92,31.49,53.42,0.0,6.61,30.08
2026-01-23 19:00:00,FARM003,Maize,84.53,28.31,61.74,0.0,6.67,27.03
2026-01-23 20:00:00,FARM004,Cotton,60.08,27.21,64.36,0.0,7.08,26.0
2026-01-23 21:00:00,FARM005,Wheat,74.69,24.3,69.77,0.0,6.45,23.98
2026-01-23 22:00:00,FARM001,Rice,78.2,21.4,76.44,4.58,6.31,21.07
2026-01-23 23:00:00,FARM002,Tomato,79.74,22.62,73.95,0.0,6.55,21.57
2026-01-24 00:00:00,FARM003,Maize,84.38,20.95,74.79,0.0,6.88,21.82
2026-01-24 01:00:00,FARM004,Cotton,59.93,18.29,82.62,0.0,7.06,18.56
2026-01-24 02:00:00,FARM005,Wheat,74.54,15.24,85.3,0.0,6.23,15.68
2026-01-24 03:00:00,FARM001,Rice,78.05,17.94,79.58,0.0,6.15,18.69
2026-01-24 04:00:00,FARM002,Tomato,79.59,19.06,81.62,0.0,6.5,19.79
2026-01-24 05:00:00,FARM003,Maize,84.23,19.59,77.55,0.0,6.72,20.32
2026-01-24 06:00:00,FARM004,Cotton,59.78,17.53,84.42,0.0,7.06,18.09
2026-01-24 07:00:00,FARM005,Wheat,84.35,20.5,84.75,13.08,6.47,20.6
2026-01-24 08:00:00,FARM001,Rice,77.82,23.55,67.65,0.0,6.44,23.25
2026-01-24 09:00:00,FARM002,Tomato,79.37,23.35,70.74,0.0,6.48,22.69
2026-01-24 10:00:00,FARM003,Maize,83.7,29.7,56.93,0.0,6.79,29.03
2026-01-24 11:00:00,FARM004,Cotton,59.21,30.4,55.02,0.0,7.15,28.97
2026-01-24 12:00:00,FARM005,Wheat,83.72,31.6,55.7,0.0,6.41,29.46
2026-01-24 13:00:00,FARM001,Rice,81.02,33.72,54.13,4.27,6.22,31.6
2026-01-24 14:00:00,FARM002,Tomato,78.73,31.73,54.53,0.0,6.38,29.88
2026-01-24 15:00:00,FARM003,Maize,83.04,32.26,50.53,0.0,6.76,30.28
2026-01-24 16:00:00,FARM004,Cotton,58.57,31.81,53.77,0.0,7.07,30.56
2026-01-24 17:00:00,FARM005,Wheat,83.13,30.77,55.86,0.0,6.43,28.51
2026-01-24 18:00:00,FARM001,Rice,80.37,31.98,54.37,0.0,6.13,29.99
2026-01-24 19:00:00,FARM002,Tomato,78.19,29.86,58.72,0.0,6.41,27.49
2026-01-24 20:00:00,FARM003,Maize,82.72,25.32,66.23,0.0,6.66,24.53
2026-01-24 21:00:00,FARM004,Cotton,58.28,24.88,64.84,0.0,6.91,23.73
2026-01-24 22:00:00,FARM005,Wheat,82.89,23.74,70.23,0.0,6.43,24.0
2026-01-24 23:00:00,FARM001,Rice,80.22,21.59,70.77,0.0,6.16,20.39
2026-01-25 00:00:00,FARM002,Tomato,78.04,21.9,75.07,0.0,6.5,21.58
2026-01-25 01:00:00,FARM003,Maize,82.57,19.5,75.85,0.0,6.64,19.39
2026-01-25 02:00:00,FARM004,Cotton,58.13,16.54,86.04,0.0,7.23,17.23
2026-01-25 03:00:00,FARM005,Wheat,82.74,20.33,71.21,0.0,6.47,20.2
2026-01-25 04:00:00,FARM001,Rice,80.07,15.93,82.15,0.0,6.13,16.74
2026-01-25 05:00:00,FARM002,Tomato,77.89,17.16,81.87,0.0,6.48,17.32
2026-01-25 06:00:00,FARM003,Maize,82.42,19.44,79.44,0.0,6.76,19.75
2026-01-25 07:00:00,FARM004,Cotton,57.98,19.92,76.95,0.0,7.14,19.82
2026-01-25 08:00:00,FARM005,Wheat,82.5,23.71,70.14,0.0,6.38,22.66
2026-01-25 09:00:00,FARM001,Rice,85.0,23.74,79.02,17.36,6.3,22.74
2026-01-25 10:00:00,FARM002,Tomato,77.53,26.11,63.57,0.0,6.48,25.42
2026-01-25 11:00:00,FARM003,Maize,85.0,30.24,58.14,3.76,6.74,28.69
2026-01-25 12:00:00,FARM004,Cotton,57.4,30.55,55.8,0.0,7.14,29.41
2026-01-25 13:00:00,FARM005,Wheat,82.06,27.81,64.29,0.0,6.37,26.39
2026-01-25 14:00:00,FARM001,Rice,84.36,31.83,56.24,0.0,6.22,29.5
2026-01-25 15:00:00,FARM002,Tomato,78.49,33.76,47.7,1.28,6.64,33.66
2026-01-25 16:00:00,FARM003,Maize,85.0,32.3,55.61,5.77,6.83,30.6
2026-01-25 17:00:00,FARM004,Cotton,56.87,29.65,61.07,0.0,7.06,28.58
2026-01-25 18:00:00,FARM005,Wheat,81.37,32.8,51.5,0.0,6.46,30.57
2026-01-25 19:00:00,FARM001,Rice,83.81,30.03,56.67,0.0,6.19,29.45
2026-01-25 20:00:00,FARM002,Tomato,77.97,29.37,58.74,0.0,6.49,28.03
